work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_in_gbp,job_title_grouped,employee_residence_grouped,company_location_grouped
2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GB,100,GB,S,41003.4,Machine Learning Engineer,GB,GB
2022,SE,FT,Data Analyst,70000,GBP,86193,GB,0,GB,M,63782.82,Data Analyst,GB,GB
2022,SE,FT,Data Analyst,50000,GBP,61566,GB,0,GB,M,45558.84,Data Analyst,GB,GB
2022,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,129500.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,96200.0,Data Analyst,US,US
2022,SE,FT,Data Engineer,188100,USD,188100,US,0,US,M,139194.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,139860,USD,139860,US,0,US,M,103496.4,Data Engineer,US,US
2022,SE,FT,Machine Learning Engineer,248700,USD,248700,US,0,US,M,184038.0,Machine Learning Engineer,US,US
2022,SE,FT,Machine Learning Engineer,167100,USD,167100,US,0,US,M,123654.0,Machine Learning Engineer,US,US
2022,MI,FT,Data Analyst,450000,INR,5723,IN,100,IN,S,4235.0199999999995,Data Analyst,IN,IN
2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M,91316.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M,65194.0,Data Scientist,US,US
2022,MI,FT,BI Data Analyst,48000,EUR,50432,DE,100,DE,S,37319.68,Other,DE,DE
2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,181300.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M,151700.0,Data Scientist,US,US
2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M,104562.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,M,75554.0,Data Engineer,US,US
2022,SE,FT,Data Architect,141300,USD,141300,US,0,US,M,104562.0,Data Architect,US,US
2022,SE,FT,Data Architect,102100,USD,102100,US,0,US,M,75554.0,Data Architect,US,US
2022,EN,FT,Data Analyst,50000,USD,50000,AR,100,AR,L,37000.0,Data Analyst,Other,Other
2022,EN,FT,Data Scientist,80000,EUR,84053,BE,100,BE,L,62199.22,Data Scientist,Other,Other
2022,MI,FT,Lead Data Scientist,50000,GBP,61566,GB,50,GB,S,45558.84,Other,GB,GB
2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M,185000.0,Data Architect,US,US
2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M,46620.0,Data Architect,US,US
2022,SE,FT,Data Science Manager,189500,USD,189500,US,100,US,L,140230.0,Data Science Manager,US,US
2022,SE,FT,Data Science Manager,140100,USD,140100,US,100,US,L,103674.0,Data Science Manager,US,US
2022,SE,FT,Data Engineer,177600,USD,177600,US,100,US,L,131424.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,131300,USD,131300,US,100,US,L,97162.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M,17760.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M,17760.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,185000.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,46620.0,Data Engineer,US,US
2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,150146.0,Machine Learning Engineer,US,US
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,97162.0,Machine Learning Engineer,US,US
2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,107300.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,85100.0,Data Engineer,US,US
2022,EN,FT,Machine Learning Engineer,115000,USD,115000,US,50,US,L,85100.0,Machine Learning Engineer,US,US
2022,MI,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,143486.0,Machine Learning Engineer,US,US
2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M,95682.0,Machine Learning Engineer,US,US
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L,133200.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,L,103600.0,Data Scientist,US,US
2022,MI,FT,Data Analyst,216200,USD,216200,US,0,US,M,159988.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,144100,USD,144100,US,0,US,M,106634.0,Data Analyst,US,US
2022,SE,FT,Machine Learning Scientist,216000,USD,216000,US,0,US,M,159840.0,Other,US,US
2022,SE,FT,Machine Learning Scientist,144000,USD,144000,US,0,US,M,106560.0,Other,US,US
2022,EN,FT,Data Analyst,150000,USD,150000,US,100,US,L,111000.0,Data Analyst,US,US
2021,EN,FT,Machine Learning Research Engineer,900000,INR,12171,IN,100,IN,M,9006.539999999999,Other,IN,IN
2022,MI,FT,Data Scientist,4200000,INR,53416,IN,100,ID,L,39527.84,Data Scientist,IN,Other
2022,EN,FT,Applied Data Scientist,50000,USD,50000,AT,50,AT,M,37000.0,Other,Other,Other
2021,SE,FT,Cloud Data Architect,250000,USD,250000,US,50,US,L,185000.0,Other,US,US
2022,EX,FT,Research Scientist,80000,EUR,84053,NL,0,NL,L,62199.22,Research Scientist,Other,Other
2022,MI,FT,Data Scientist,107000,GBP,131752,GB,100,GB,M,97496.48,Data Scientist,GB,GB
2022,SE,FT,Analytics Engineer,48000,USD,48000,AR,100,US,S,35520.0,Analytics Engineer,Other,US
2022,EX,FT,Data Science Manager,260500,USD,260500,US,0,US,M,192770.0,Data Science Manager,US,US
2022,EX,FT,Data Science Manager,175100,USD,175100,US,0,US,M,129574.0,Data Science Manager,US,US
2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,155400.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,74000.0,Data Engineer,US,US
2022,EN,FT,Data Analyst,55000,USD,55000,US,100,US,S,40700.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,130000,USD,130000,US,100,US,M,96200.0,Data Analyst,US,US
2022,SE,FT,Applied Machine Learning Scientist,73400,EUR,77119,FR,100,GB,L,57068.06,Other,FR,GB
2022,EN,FT,Data Scientist,49500,EUR,52008,BE,50,BE,S,38485.92,Data Scientist,Other,Other
2022,MI,FL,Applied Machine Learning Scientist,2400000,INR,30523,IN,100,IN,S,22587.02,Other,IN,IN
2022,SE,FT,Data Engineer,206699,USD,206699,US,0,US,M,152957.26,Data Engineer,US,US
2022,SE,FT,Data Engineer,99100,USD,99100,US,0,US,M,73334.0,Data Engineer,US,US
2022,MI,FT,Analytics Engineer,200000,USD,200000,US,0,US,M,148000.0,Analytics Engineer,US,US
2022,MI,FT,Analytics Engineer,54000,USD,54000,US,0,US,M,39960.0,Analytics Engineer,US,US
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,185000.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,46620.0,Data Engineer,US,US
2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M,185000.0,Data Architect,US,US
2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M,46620.0,Data Architect,US,US
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,185000.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,46620.0,Data Engineer,US,US
2022,EN,FT,Analytics Engineer,130000,USD,130000,US,50,US,L,96200.0,Analytics Engineer,US,US
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L,74000.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,80000,USD,80000,US,0,US,L,59200.0,Data Engineer,US,US
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L,118400.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L,74000.0,Data Scientist,US,US
2022,SE,FT,Data Specialist,221300,USD,221300,US,100,US,L,163762.0,Other,US,US
2022,SE,FT,Data Specialist,148700,USD,148700,US,100,US,L,110038.0,Other,US,US
2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GB,100,GB,L,22200.0,Machine Learning Engineer,GB,GB
2022,EN,FT,Data Analyst,27000,EUR,28368,FR,50,FR,M,20992.32,Data Analyst,FR,FR
2022,MI,FT,Data Engineer,74000,GBP,91118,GB,0,GB,M,67427.31999999999,Data Engineer,GB,GB
2022,MI,FT,Data Engineer,50000,GBP,61566,GB,0,GB,M,45558.84,Data Engineer,GB,GB
2022,MI,FT,Data Scientist,58000,EUR,60938,DE,100,DE,S,45094.12,Data Scientist,DE,DE
2022,SE,FT,Data Science Manager,249260,USD,249260,US,0,US,M,184452.4,Data Science Manager,US,US
2022,SE,FT,Data Science Manager,185400,USD,185400,US,0,US,M,137196.0,Data Science Manager,US,US
2022,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,125800.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,96200.0,Data Engineer,US,US
2022,MI,FT,Data Scientist,65000,GBP,80036,GB,50,GB,M,59226.64,Data Scientist,GB,GB
2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M,95367.5,Data Analyst,US,US
2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M,69338.0,Data Analyst,US,US
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,133200.0,Machine Learning Engineer,US,US
2022,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M,74000.0,Machine Learning Engineer,US,US
2022,SE,FT,Data Analyst,136260,USD,136260,US,100,US,M,100832.4,Data Analyst,US,US
2022,SE,FT,Data Analyst,109280,USD,109280,US,100,US,M,80867.2,Data Analyst,US,US
2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L,118400.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L,68080.0,Data Scientist,US,US
2022,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,148000.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,118400.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,110000,GBP,135446,GB,0,GB,M,100230.04,Data Engineer,GB,GB
2022,MI,FT,Data Engineer,85000,GBP,104663,GB,0,GB,M,77450.62,Data Engineer,GB,GB
2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M,86580.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,99450,USD,99450,US,100,US,M,73593.0,Data Analyst,US,US
2022,EN,FT,Data Engineer,129000,USD,129000,US,100,US,L,95460.0,Data Engineer,US,US
2022,EN,FT,Data Engineer,86000,USD,86000,US,100,US,L,63640.0,Data Engineer,US,US
2020,EN,FT,Data Engineer,1000000,INR,13493,IN,100,IN,L,9984.82,Data Engineer,IN,IN
2020,EN,FT,Data Engineer,1000000,INR,13493,IN,100,IN,L,9984.82,Data Engineer,IN,IN
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L,118400.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L,88282.0,Data Scientist,US,US
2022,SE,FT,Business Data Analyst,100000,USD,100000,US,100,US,L,74000.0,Other,US,US
2022,MI,FT,Data Scientist,25000,USD,25000,TR,50,TR,M,18500.0,Data Scientist,Other,Other
2022,MI,FT,Data Analyst,90000,SGD,65257,SG,50,SG,M,48290.18,Data Analyst,Other,Other
2022,MI,FT,AI Scientist,200000,USD,200000,US,100,US,M,148000.0,Other,US,US
2022,EN,FT,Machine Learning Developer,180000,USD,180000,US,100,US,L,133200.0,Other,US,US
2022,MI,FT,Data Scientist,153000,USD,153000,US,100,US,L,113220.0,Data Scientist,US,US
2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,155400.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,74000.0,Data Engineer,US,US
2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,M,111055.5,Data Analyst,US,US
2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,M,82084.5,Data Analyst,US,US
2022,MI,FT,Machine Learning Scientist,22800,USD,22800,EG,100,EG,M,16872.0,Other,Other,Other
2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L,118400.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L,68080.0,Data Scientist,US,US
2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,150146.0,Machine Learning Engineer,US,US
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,97162.0,Machine Learning Engineer,US,US
2020,EN,FT,Data Analyst,20000,EUR,22809,PT,100,PT,M,16878.66,Data Analyst,PT,Other
2022,EN,FT,Data Analyst,15000,USD,15000,ID,0,ID,L,11100.0,Data Analyst,Other,Other
2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,129500.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,99900.0,Data Engineer,US,US
2022,SE,FT,Data Science Manager,193000,AUD,133766,AU,100,AU,L,98986.84,Data Science Manager,Other,AU
2022,EN,FT,Machine Learning Engineer,83000,USD,83000,US,0,US,L,61420.0,Machine Learning Engineer,US,US
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,68339.0,Data Engineer,GB,GB
2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M,50115.02,Data Engineer,GB,GB
2022,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M,137640.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,148800,USD,148800,US,0,US,M,110112.0,Data Scientist,US,US
2022,SE,FT,Data Analyst,112900,USD,112900,US,0,US,M,83546.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,90320,USD,90320,US,0,US,M,66836.8,Data Analyst,US,US
2022,SE,FT,ML Engineer,240000,USD,240000,US,0,US,M,177600.0,Other,US,US
2022,SE,FT,ML Engineer,160000,USD,160000,US,0,US,M,118400.0,Other,US,US
2022,SE,FT,Data Science Manager,300000,USD,300000,US,100,US,M,222000.0,Data Science Manager,US,US
2022,SE,FT,Data Science Manager,200000,USD,200000,US,100,US,M,148000.0,Data Science Manager,US,US
2022,MI,FT,Data Engineer,62500,EUR,65666,DE,50,DE,S,48592.84,Data Engineer,DE,DE
2022,MI,FT,AI Scientist,200000,USD,200000,IN,100,US,L,148000.0,Other,IN,US
2022,MI,FT,Machine Learning Engineer,95000,GBP,116976,GB,0,GB,M,86562.24,Machine Learning Engineer,GB,GB
2022,MI,FT,Machine Learning Engineer,75000,GBP,92350,GB,0,GB,M,68339.0,Machine Learning Engineer,GB,GB
2022,MI,FT,AI Scientist,120000,USD,120000,US,0,US,M,88800.0,Other,US,US
2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M,83546.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,66836.8,Data Analyst,US,US
2022,SE,FT,Data Analytics Manager,145000,USD,145000,US,100,US,M,107300.0,Other,US,US
2022,SE,FT,Data Analytics Manager,105400,USD,105400,US,100,US,M,77996.0,Other,US,US
2020,EN,FT,Data Scientist,43200,EUR,49268,DE,0,DE,S,36458.32,Data Scientist,DE,DE
2022,MI,FT,Data Engineer,90000,GBP,110820,GB,0,GB,M,82006.8,Data Engineer,GB,GB
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M,68339.0,Data Engineer,GB,GB
2022,SE,FT,Data Scientist,215300,USD,215300,US,100,US,L,159322.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,158200,USD,158200,US,100,US,L,117068.0,Data Scientist,US,US
2022,SE,FT,Data Engineer,209100,USD,209100,US,100,US,L,154734.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L,114404.0,Data Engineer,US,US
2022,SE,FT,Data Analyst,115934,USD,115934,US,0,US,M,85791.16,Data Analyst,US,US
2022,SE,FT,Data Analyst,81666,USD,81666,US,0,US,M,60432.84,Data Analyst,US,US
2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,129500.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M,114700.0,Data Engineer,US,US
2022,MI,FT,Machine Learning Engineer,80000,EUR,84053,FR,100,DE,M,62199.22,Machine Learning Engineer,FR,DE
2022,SE,FT,Data Analyst,164000,USD,164000,US,0,US,M,121360.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,132000,USD,132000,US,0,US,M,97680.0,Data Analyst,US,US
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,125800.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M,91020.0,Data Scientist,US,US
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,140341.0,Machine Learning Engineer,US,US
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,122097.04,Machine Learning Engineer,US,US
2022,MI,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M,38874.42,Other,GR,GR
2022,MI,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M,38874.42,Other,GR,GR
2022,EX,FT,Lead Data Engineer,150000,CAD,115222,CA,100,CA,S,85264.28,Other,CA,CA
2022,SE,FT,Data Engineer,165400,USD,165400,US,100,US,M,122396.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,132320,USD,132320,US,100,US,M,97916.8,Data Engineer,US,US
2022,SE,FT,Data Architect,208775,USD,208775,US,100,US,M,154493.5,Data Architect,US,US
2022,SE,FT,Data Architect,147800,USD,147800,US,100,US,M,109372.0,Data Architect,US,US
2022,SE,FT,Data Engineer,136994,USD,136994,US,100,US,M,101375.56,Data Engineer,US,US
2022,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M,75161.8,Data Engineer,US,US
2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M,95367.5,Data Analyst,US,US
2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M,69338.0,Data Analyst,US,US
2022,EX,FT,Head of Machine Learning,6000000,INR,76309,IN,50,IN,L,56468.659999999996,Other,IN,IN
2022,EN,FT,Machine Learning Engineer,28500,GBP,35093,GB,100,GB,L,25968.82,Machine Learning Engineer,GB,GB
2022,SE,FT,Data Engineer,183600,USD,183600,US,100,US,L,135864.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,100800,USD,100800,US,100,US,L,74592.0,Data Engineer,US,US
2022,MI,FT,Data Analyst,40000,GBP,49253,GB,100,GB,M,36447.22,Data Analyst,GB,GB
2022,MI,FT,Data Analyst,30000,GBP,36940,GB,100,GB,M,27335.6,Data Analyst,GB,GB
2022,MI,FT,Data Analyst,40000,EUR,42026,ES,100,ES,M,31099.239999999998,Data Analyst,ES,ES
2022,MI,FT,Data Analyst,30000,EUR,31520,ES,100,ES,M,23324.8,Data Analyst,ES,ES
2022,MI,FT,Data Engineer,80000,EUR,84053,ES,100,ES,M,62199.22,Data Engineer,ES,ES
2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M,54424.04,Data Engineer,ES,ES
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M,72894.44,Data Engineer,GB,GB
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M,63782.82,Data Engineer,GB,GB
2022,MI,FT,Data Engineer,80000,EUR,84053,GR,100,GR,M,62199.22,Data Engineer,GR,GR
2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M,54424.04,Data Engineer,GR,GR
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,140341.0,Machine Learning Engineer,US,US
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,122097.04,Machine Learning Engineer,US,US
2022,MI,FT,Data Analyst,40000,EUR,42026,GR,100,GR,M,31099.239999999998,Data Analyst,GR,GR
2022,MI,FT,Data Analyst,30000,EUR,31520,GR,100,GR,M,23324.8,Data Analyst,GR,GR
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,68339.0,Data Engineer,GB,GB
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,54671.2,Data Engineer,GB,GB
2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,L,159322.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L,103896.0,Data Scientist,US,US
2022,MI,FT,Data Engineer,60000,EUR,63040,ES,100,ES,M,46649.6,Data Engineer,ES,ES
2022,MI,FT,Data Engineer,45000,EUR,47280,ES,100,ES,M,34987.2,Data Engineer,ES,ES
2022,SE,FT,Data Scientist,260000,USD,260000,US,100,US,M,192400.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M,133200.0,Data Scientist,US,US
2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M,50115.02,Data Scientist,GB,GB
2022,MI,FT,Data Scientist,35000,GBP,43096,GB,0,GB,M,31891.04,Data Scientist,GB,GB
2022,MI,FT,Data Engineer,60000,EUR,63040,GR,100,GR,M,46649.6,Data Engineer,GR,GR
2022,MI,FT,Data Engineer,45000,EUR,47280,GR,100,GR,M,34987.2,Data Engineer,GR,GR
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,54671.2,Data Engineer,GB,GB
2022,MI,FT,Data Engineer,45000,GBP,55410,GB,100,GB,M,41003.4,Data Engineer,GB,GB
2021,MI,FT,Machine Learning Engineer,43200,EUR,51064,IT,50,IT,L,37787.36,Machine Learning Engineer,Other,Other
2022,SE,FT,Data Science Engineer,60000,USD,60000,AR,100,MX,L,44400.0,Other,Other,Other
2022,MI,FT,Data Engineer,82900,USD,82900,US,0,US,M,61346.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,63900,USD,63900,US,0,US,M,47286.0,Data Engineer,US,US
2022,MI,FT,Machine Learning Scientist,160000,USD,160000,US,100,US,L,118400.0,Other,US,US
2022,MI,FT,Machine Learning Scientist,112300,USD,112300,US,100,US,L,83102.0,Other,US,US
2022,MI,FT,Data Science Manager,241000,USD,241000,US,100,US,M,178340.0,Data Science Manager,US,US
2022,MI,FT,Data Science Manager,159000,USD,159000,US,100,US,M,117660.0,Data Science Manager,US,US
2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,133200.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,80000,USD,80000,US,0,US,M,59200.0,Data Scientist,US,US
2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S,42920.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S,42920.0,Data Analyst,US,US
2022,SE,FT,Data Engineer,136000,USD,136000,US,0,US,M,100640.0,Data Engineer,US,US
2022,SE,FT,Data Engineer,108800,USD,108800,US,0,US,M,80512.0,Data Engineer,US,US
2022,EX,FT,Data Engineer,242000,USD,242000,US,100,US,M,179080.0,Data Engineer,US,US
2022,EX,FT,Data Engineer,200000,USD,200000,US,100,US,M,148000.0,Data Engineer,US,US
2022,MI,FT,Data Scientist,50000,GBP,61566,GB,0,GB,M,45558.84,Data Scientist,GB,GB
2022,MI,FT,Data Scientist,30000,GBP,36940,GB,0,GB,M,27335.6,Data Scientist,GB,GB
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M,54671.2,Data Engineer,GB,GB
2022,MI,FT,Data Engineer,40000,GBP,49253,GB,0,GB,M,36447.22,Data Engineer,GB,GB
2022,SE,FT,Data Scientist,165220,USD,165220,US,100,US,M,122262.8,Data Scientist,US,US
2022,SE,FT,Data Scientist,120160,USD,120160,US,100,US,M,88918.4,Data Scientist,US,US
2022,SE,FT,Data Analyst,124190,USD,124190,US,100,US,M,91900.6,Data Analyst,US,US
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,66836.8,Data Analyst,US,US
2022,SE,FT,Data Engineer,181940,USD,181940,US,0,US,M,134635.6,Data Engineer,US,US
2022,SE,FT,Data Engineer,132320,USD,132320,US,0,US,M,97916.8,Data Engineer,US,US
2022,SE,FT,Data Engineer,220110,USD,220110,US,0,US,M,162881.4,Data Engineer,US,US
2022,SE,FT,Data Engineer,160080,USD,160080,US,0,US,M,118459.2,Data Engineer,US,US
2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,L,133200.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,L,88800.0,Data Scientist,US,US
2022,MI,FT,Data Analyst,126500,USD,126500,US,0,US,M,93610.0,Data Analyst,US,US
2022,MI,FT,Data Analyst,106260,USD,106260,US,0,US,M,78632.4,Data Analyst,US,US
2022,SE,FT,Data Analyst,116000,USD,116000,US,0,US,M,85840.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M,73260.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M,114700.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,120600,USD,120600,US,100,US,M,89244.0,Data Analyst,US,US
2022,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,96200.0,Data Scientist,US,US
2022,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M,66600.0,Data Scientist,US,US
2022,MI,FT,Data Engineer,170000,USD,170000,US,100,US,M,125800.0,Data Engineer,US,US
2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M,111000.0,Data Engineer,US,US
2022,SE,FT,Data Analyst,102100,USD,102100,US,100,US,M,75554.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,84900,USD,84900,US,100,US,M,62826.0,Data Analyst,US,US
2022,SE,FT,Data Scientist,136620,USD,136620,US,100,US,M,101098.8,Data Scientist,US,US
2022,SE,FT,Data Scientist,99360,USD,99360,US,100,US,M,73526.4,Data Scientist,US,US
2022,SE,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M,82006.8,Data Scientist,GB,GB
2022,SE,FT,Data Scientist,80000,GBP,98506,GB,0,GB,M,72894.44,Data Scientist,GB,GB
2022,SE,FT,Data Scientist,146000,USD,146000,US,100,US,M,108040.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M,91020.0,Data Scientist,US,US
2022,EN,FT,Data Engineer,40000,GBP,49253,GB,100,GB,M,36447.22,Data Engineer,GB,GB
2022,EN,FT,Data Engineer,35000,GBP,43096,GB,100,GB,M,31891.04,Data Engineer,GB,GB
2022,EX,FT,Data Analyst,130000,USD,130000,US,100,US,M,96200.0,Data Analyst,US,US
2022,EX,FT,Data Analyst,110000,USD,110000,US,100,US,M,81400.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M,125800.0,Data Analyst,US,US
2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M,99900.0,Data Analyst,US,US
2022,SE,FT,Data Science Manager,161342,USD,161342,US,100,US,M,119393.08,Data Science Manager,US,US
2022,SE,FT,Data Science Manager,137141,USD,137141,US,100,US,M,101484.34,Data Science Manager,US,US
2022,SE,FT,Data Scientist,167000,USD,167000,US,100,US,M,123580.0,Data Scientist,US,US
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M,91020.0,Data Scientist,US,US
2022,SE,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M,54671.2,Data Engineer,GB,GB
2022,SE,FT,Data Engineer,50000,GBP,61566,GB,0,GB,M,45558.84,Data Engineer,GB,GB
2022,SE,FT,Data Scientist,211500,USD,211500,US,100,US,M,156510.0,Data Scientist,US,US
